time,open,high,low,close,Volume,Volume MA
2024-01-27T20:00:00-06:00,2280.47,2283.42,2277.47,2279.63,757.0716,658.4343150000993
2024-01-27T21:00:00-06:00,2279.63,2288.26,2278.77,2286.93,489.5664,654.5135300000993
2024-01-27T22:00:00-06:00,2287.13,2304.88,2285.12,2303.51,1849.1184,722.3398950000993
2024-01-27T23:00:00-06:00,2304.99,2306.7,2287.04,2290.7,820.051,730.2812400000993
2024-01-28T00:00:00-06:00,2291.19,2291.63,2281.99,2287.78,595.2328,716.8216050000993
2024-01-28T01:00:00-06:00,2287.65,2292.93,2282.32,2282.72,407.9428,725.6318600000993
2024-01-28T02:00:00-06:00,2284.11,2291.1,2278.08,2286.06,984.7549,662.7609900000994
2024-01-28T03:00:00-06:00,2285.82,2300.88,2284.31,2295.12,570.2523,681.6306750000994
2024-01-28T04:00:00-06:00,2295.37,2296.74,2288.31,2293.89,355.4032,671.1621950000994
2024-01-28T05:00:00-06:00,2294.23,2294.53,2278.33,2281.37,456.7534,674.1928250000994
2024-01-28T06:00:00-06:00,2281.65,2282.5,2270.12,2277.39,610.4863,684.9836900000994
2024-01-28T07:00:00-06:00,2277.16,2281.43,2271.56,2278.93,264.1818,664.5081000000994
2024-01-28T08:00:00-06:00,2279.61,2286.59,2264.93,2267.98,1028.0395,687.9358250000994
2024-01-28T09:00:00-06:00,2267.65,2274.32,2263.05,2269.84,373.0239,684.4064850000995
2024-01-28T10:00:00-06:00,2270.34,2275.32,2265.76,2274.44,446.1103,680.9494850000995
2024-01-28T11:00:00-06:00,2273.96,2274.05,2262.74,2268.98,339.6031,677.2180250000995
2024-01-28T12:00:00-06:00,2269.39,2269.72,2257.11,2260.53,303.5788,647.4068050000994
2024-01-28T13:00:00-06:00,2260.25,2266.47,2248.69,2253.87,1244.2848000000001,663.0501050000995
2024-01-28T14:00:00-06:00,2254.66,2263.22,2249.21,2261.74,628.1434,672.0708800000996
2024-01-28T15:00:00-06:00,2261.92,2265.43,2258.85,2263.86,719.0028,662.1300750000995
2024-01-28T16:00:00-06:00,2263.37,2263.37,2241.79,2249.27,1107.3144,679.6422150000996
2024-01-28T17:00:00-06:00,2248.87,2259.46,2245.58,2257.56,702.2995,690.2788700000995
2024-01-28T18:00:00-06:00,2257.14,2261.14,2251.06,2257.63,307.6144,613.2036700000996
2024-01-28T19:00:00-06:00,2257.49,2273.86,2257.49,2264.29,484.6354,596.4328900000995
2024-01-28T20:00:00-06:00,2264.64,2270.95,2263.22,2268.34,352.0091,584.2717050000995
2024-01-28T21:00:00-06:00,2268.59,2276.35,2268.49,2275.22,318.5211,579.8006200000995
